locationID,categoryID,price
155,9,6243
2313,3,2629
543,57,2106
2275,23,8400
3767,47,8396
805,3,3670
2938,4,6935
3947,37,2210
73,59,751
674,34,6864
2634,4,1434
198,22,6518
2845,24,6721
2329,22,3398
3628,60,5462
2370,38,6507
2311,18,1049
3681,16,2045
197,60,7582
2307,18,6642
3293,13,7329
692,52,1516
3119,53,5678
1868,58,8530
3939,42,6638
778,39,5657
3876,17,1441
403,30,6801
3223,38,5135
3767,49,8968
1731,4,5546
1090,61,9078
1915,33,8711
2419,23,6440
1659,3,8900
1744,3,8994
2655,30,1409
435,10,8428
2541,32,1080
1456,56,9741
2007,20,8786
1751,22,8594
73,8,9223
3942,53,3814
498,37,5955
2817,29,4974
1655,37,9658
44,10,5586
783,43,1306
1859,53,6560
1245,43,1691
2248,8,5294
1583,31,2577
1865,9,3007
791,1,2591
492,10,3988
159,50,1374
2841,17,7462
2661,54,8374
2151,11,3810
1078,5,1722
3226,46,1550
2788,6,3222
1318,27,1105
1282,52,5064
3086,3,6884
2697,49,9807
2757,32,2438
227,29,4606
589,11,8057
2852,55,7577
3033,58,7179
752,26,4977
1173,37,7390
691,8,3409
3640,18,9678
1573,44,9526
3747,22,7309
1960,19,9819
2942,44,9796
1395,42,6098
2388,22,2532
1822,12,4522
2159,1,2042
2793,13,1719
909,30,562
3352,43,5157
376,12,8585
3418,4,5974
1926,57,5234
1892,36,5767
157,14,7899
2556,38,1461
2672,45,8194
2983,36,3263
1676,57,5984
984,47,9125
2899,33,4184
657,57,6042
3496,35,1176
1064,54,3836
1287,47,8070
1312,61,9526
795,35,6666
2660,29,9873
3246,43,2249
3850,46,8332
2130,43,6370
49,55,9657
2985,14,3914
287,61,5929
3638,38,3995
2346,32,5494
2341,16,1622
1366,2,8677
3090,11,9297
10,45,6692
1337,49,3935
2445,36,9479
581,41,6753
927,57,8926
3365,48,4758
2337,29,661
2101,8,6681
3920,26,2187
334,21,5395
3536,21,3032
1004,29,9845
576,28,2588
3507,10,2610
281,31,4290
1735,59,9634
3038,21,8903
1128,46,7542
281,59,7882
1680,14,8314
2690,56,1255
1110,52,3271
2347,53,6457
1074,45,2667
2484,10,4780
2795,41,1007
271,17,715
148,37,6467
31,23,7926
3078,51,6331
3706,41,9444
384,39,2321
3894,24,8992
1041,47,4245
3952,32,857
2132,21,1974
3338,52,4406
3487,57,6320
3881,57,3550
1982,10,5793
2820,28,3670
3376,5,7071
3677,2,4725
3807,23,5003
1719,19,8980
246,22,3959
200,42,2323
1758,9,1946
3241,31,5229
1771,37,4662
1632,16,7783
3801,3,5317
153,59,2382
1815,19,4018
1306,9,3798
3221,60,1909
791,9,5431
3035,8,2046
3946,45,5637
1841,59,9227
2825,20,3323
1531,20,7866
1098,42,6697
3836,29,5251
2431,24,7984
3601,59,3295
504,36,4260
2166,25,7936
2586,20,3712
2406,39,9878
906,4,4077
3850,18,7924
166,34,520
2811,37,4528
213,5,3686
348,41,1236
1883,60,5021
1190,14,1719
3432,13,896
543,26,5294
1202,19,4041
1903,19,3763
3986,16,7052
2313,28,1438
11,24,5590
482,7,3492
924,12,3825
3289,44,3452
748,42,5251
1692,6,7606
1296,48,4345
1433,11,3141
604,57,7969
2629,22,8568
1471,54,675
664,45,5400
1239,15,6373
3071,26,3949
3174,30,6179
2921,6,1170
2105,17,5125
1799,36,7643
3311,7,9480
1075,33,2213
2496,55,8027
1022,48,6641
3243,16,5495
3087,11,6964
678,12,3608
277,36,3242
556,53,9861
2492,12,5004
3262,8,9615
665,55,3577
2007,28,1797
1406,16,8254
1108,11,3362
3098,49,5796
1463,8,9582
1320,37,7488
1397,14,7464
1343,45,6439
147,39,5273
3085,31,7855
3119,58,9296
2107,35,1188
251,10,679
3830,25,7912
1223,37,1151
3904,10,4521
2268,9,609
559,46,6762
70,34,1835
3258,2,1789
1761,7,7221
2651,16,9562
897,4,6692
614,6,5848
382,54,976
3198,20,5746
1919,16,6428
2186,61,7607
1876,36,8009
1834,11,7104
774,29,3184
3801,32,7067
2542,41,7690
2915,20,9892
2685,43,5771
3485,10,6610
420,35,9561
3383,18,9764
3087,53,6104
3605,45,9132
2889,30,3253
701,3,5422
141,35,2365
3446,43,6334
3242,39,1228
3944,25,4144
1279,15,4587
1099,9,4396
3088,10,9191
1425,2,3406
1632,1,6238
483,49,3705
1800,46,990
1899,50,6406
1230,58,1025
228,21,7062
2913,32,1737
1388,56,2770
3765,7,1239
285,54,9355
3698,61,6222
2147,31,8795
3311,53,4743
1139,12,1477
3562,21,7228
2392,27,2522
3995,52,8781
59,15,2409
1580,3,9927
456,26,9472
3411,60,7431
386,15,9920
2433,60,5888
2305,32,1376
2506,54,8029
113,4,3345
3708,42,9814
1330,54,6893
33,2,6735
3002,32,9690
736,13,7049
1592,50,5887
1223,24,8979
3126,19,4146
363,29,1786
2724,13,5085
3823,16,3002
3656,18,9919
3194,51,4994
3792,57,1710
3549,61,590
3759,59,9948
58,61,2723
2977,10,7303
2666,3,5042
2419,55,5302
854,47,2860
2605,59,5103
2678,54,4217
2746,28,9738
1838,40,1451
2706,11,6259
1782,46,8958
2931,44,7011
2812,32,6339
2576,31,8483
1778,41,1292
3719,22,8406
2665,10,2771
258,10,8832
2729,35,7404
3617,60,8558
90,47,9847
2417,54,2129
2274,28,8960
1236,4,8041
3359,1,5352
858,23,2803
3848,53,536
414,49,1437
2567,4,3597
636,37,1842
3150,61,2098
2875,15,2166
3408,2,1746
3272,42,3520
3495,8,1902
1682,30,8523
1013,11,8586
3368,58,3907
1893,6,2169
416,11,6045
784,46,3206
1885,15,6906
70,36,8001
2370,23,1970
3632,54,6175
408,17,8799
520,5,8424
1751,32,6563
1699,24,9276
3440,39,4407
593,39,2654
1980,37,3843
3810,17,7427
3994,44,1782
773,58,8573
868,25,1000
3939,2,7434
2754,54,1631
481,53,9619
1545,21,8246
2863,56,3922
3907,53,9169
3752,23,7516
3191,22,2784
3238,33,4540
3633,22,8387
1606,27,9679
147,23,7589
1061,46,2151
452,42,7921
1587,26,7635
1420,41,3997
3604,51,3741
2512,15,3833
610,5,5918
2511,53,9335
2220,40,5937
2853,39,7405
701,20,3271
1802,2,3405
3606,60,7549
1328,56,6174
771,54,2916
3018,35,4303
3273,47,2310
3097,30,5143
960,60,8931
2021,58,9623
798,1,2235
2836,35,3547
1510,21,8664
2973,1,2779
2899,57,4275
107,16,1561
3962,42,4205
2607,20,9833
3294,32,7492
976,4,4039
2547,53,8977
2665,40,8057
1366,59,2227
2792,23,947
2098,31,5757
2464,51,2025
2682,23,3495
505,48,7259
1175,17,4724
1743,59,9969
189,43,1346
2996,53,1723
1126,33,3909
740,31,2424
572,19,8769
3108,32,6387
2053,14,7272
3985,55,739
474,33,9817
2710,35,3685
2159,25,1333
3646,50,2251
3897,39,1490
2045,60,7866
3320,28,8716
1109,31,2510
3236,50,4855
3860,14,4331
3305,47,4796
1651,3,5517
2361,3,5590
2612,39,4285
3769,42,5374
3944,42,4095
1592,54,7612
974,57,2122
2053,44,6012
80,10,6323
2727,5,5812
1292,23,3540
3291,19,4391
1351,47,7873
514,3,5227
2744,37,6175
1012,53,2421
1267,49,6807
3685,2,5776
1896,7,3407
1760,7,3811
179,48,4881
2051,47,1909
3150,2,1246
1915,37,8064
492,27,6186
676,41,5122
3841,9,3091
2887,25,7450
2533,26,911
1584,51,3778
3775,21,7682
11,10,1201
1621,21,3619
2411,59,9827
1268,60,2765
1978,29,6756
3574,5,9736
1904,55,4006
51,58,1771
1153,12,8659
3047,2,711
108,3,6861
1248,38,9997
2715,57,6232
834,52,8297
922,21,1963
2764,46,5281
1219,33,7985
653,28,9719
374,53,7302
1708,54,1466
3147,7,4822
955,4,9340
610,13,6915
1052,47,5290
785,31,8204
476,46,4382
360,24,1583
801,18,6054
2911,34,4742
1138,41,5167
450,61,2593
2693,25,7448
2411,5,6535
3937,15,2914
606,42,8424
1954,28,2810
1804,28,844
1499,33,2962
3033,18,5298
812,48,5120
1620,20,2013
711,1,8469
3186,49,8477
2039,39,3183
2781,6,6252
25,29,4186
1205,44,9269
2278,35,7094
215,34,6843
362,42,1987
2093,35,4758
3655,14,5815
2198,17,4938
1571,38,7849
3585,47,8404
2329,34,4195
2013,48,9419
622,25,5388
2154,1,1740
1036,28,6803
1539,56,5863
2788,29,3550
49,59,8227
1857,53,2976
3269,23,7871
2029,20,3717
3254,28,2649
1320,50,3634
3926,54,3416
3235,3,8628
2395,8,9326
1921,35,1922
817,45,2134
3714,40,3546
2748,34,4225
1314,61,4118
1990,39,7926
2769,40,5663
3831,3,7724
2473,18,5794
3293,19,2229
842,55,4617
2683,25,6588
1823,24,614
177,8,7000
3243,24,7957
3043,43,4682
922,15,9544
552,1,2943
3012,23,2674
777,34,3158
2046,38,7200
2722,31,7533
3140,21,3117
2758,30,2304
2268,33,5985
41,8,8638
1083,30,7941
1468,38,1738
1242,13,4665
2862,3,5694
2286,16,6834
3901,26,8444
2573,42,7104
3668,48,8818
2925,42,4604
1706,13,9323
3728,49,6189
1802,10,4861
3955,10,7064
3660,39,5188
2080,41,7155
770,23,9428
2862,4,3811
1026,28,4324
1296,10,5691
1726,20,2481
3385,23,3722
673,25,6065
1017,12,6834
1047,55,8311
1839,46,5508
3426,7,2185
1758,61,1518
908,34,7179
2214,38,6553
150,18,827
1685,9,7499
1807,11,4244
2241,18,6454
1331,38,6388
453,2,6633
1488,53,2731
2576,26,8029
445,4,4575
253,59,9168
1088,7,3512
2206,53,7444
1248,51,4893
1026,34,7517
1407,31,6274
1618,49,8372
407,25,9029
2405,12,9104
3925,25,9355
3860,34,3361
2997,32,2043
3701,47,6736
2384,11,6101
3930,16,9766
188,21,7364
1629,33,4584
2489,9,3472
2706,32,2786
802,19,4520
3748,40,1702
1042,22,2230
3955,11,888
942,55,1988
555,55,3098
1251,56,2198
3790,45,3737
1341,49,1970
677,10,1632
2723,14,9284
2695,61,7364
3400,57,4061
3346,14,4152
2693,46,5709
2890,7,2254
842,60,4380
836,26,4221
1488,22,9125
1774,4,6769
2252,1,2307
3888,47,6438
2698,18,6518
3772,3,8826
1985,43,7586
2746,37,7237
2927,6,6316
985,54,3977
2370,14,892
2630,29,2611
3503,48,8201
2111,41,3259
1575,31,4923
3749,55,8452
3769,17,9995
2011,22,939
829,49,1972
2572,29,5971
325,30,1717
2031,7,9123
615,56,7459
527,5,5528
1612,52,4392
2309,8,8778
2466,16,4265
3956,30,2354
3069,36,4591
233,50,6034
955,39,6757
2663,45,4029
1984,39,7693
3860,60,2606
1140,6,8631
914,32,858
842,5,6616
1383,17,1244
662,8,9275
3041,60,7290
1734,12,8964
519,38,9934
1172,44,6199
2986,5,6816
3622,60,3118
1163,53,7799
3207,41,7190
2824,8,5245
1245,37,8822
827,48,2618
1292,18,6904
3522,3,2715
1065,2,2148
1194,36,9161
1906,43,6178
3260,14,4324
1545,36,1372
2037,7,8784
3252,61,2874
1054,50,5670
568,40,8679
121,52,8141
2888,44,2333
449,60,8360
1713,13,2388
2609,58,9706
1637,57,5860
3308,46,540
2341,17,9017
359,57,9476
1817,42,3143
2715,52,6758
270,44,1721
751,35,3657
3844,41,6111
2718,58,2296
3882,34,3695
593,32,8336
3390,56,9628
622,41,2600
1855,9,8434
1574,8,2562
2604,40,6904
2236,44,1424
122,58,1505
2998,24,3527
1218,58,3161
3491,61,9890
1635,3,4446
1163,27,583
3490,55,8824
2742,35,7310
973,50,4191
2432,23,6859
769,13,9463
1827,59,2184
713,36,8179
2755,24,1526
3543,46,9843
387,56,1655
3777,6,7538
3773,22,823
424,8,3545
3794,58,9567
1858,44,9384
1218,56,8246
875,22,4513
3248,41,2542
3644,36,4103
1633,54,5046
3555,48,9493
1597,10,3599
3476,9,608
538,40,7130
3550,2,1396
751,2,4018
1451,7,6000
1431,31,8747
979,29,9174
2695,22,6370
3188,31,5917
3529,23,4177
2902,33,2019
904,54,6633
2470,60,9194
18,3,5765
3017,32,3466
858,33,1020
2930,4,5410
608,46,9364
76,5,1104
1823,43,4744
683,35,4663
1904,13,4028
938,19,894
2376,30,9673
3860,61,5483
2108,28,2266
603,38,9758
1299,46,9719
3236,6,4684
736,60,8064
1606,50,4616
3482,32,4369
2171,31,4965
3629,13,6426
3624,3,6371
3361,27,5586
1608,13,5673
111,30,3566
549,30,1876
1353,57,3141
3976,32,5912
78,21,5256
976,59,8681
1456,8,3870
888,10,9302
2010,38,8763
2272,9,8766
3614,15,6002
991,1,6486
3913,1,7266
3135,50,734
2671,40,4991
2959,1,8149
2473,22,3421
1468,4,4103
3366,4,3648
2570,21,3966
3819,10,7127
1848,22,2866
811,39,2123
3556,19,1776
3357,13,6970
3825,4,5675
3231,13,835
2607,48,5390
3985,28,3517
2128,59,9518
3631,37,6616
3634,30,5863
3683,17,3417
218,2,6535
1695,15,2682
662,15,4553
2396,21,6225
1716,19,8285
3124,25,2492
3192,13,9911
2962,51,3005
3710,53,4884
2522,23,1664
3662,24,5770
1197,40,7587
3405,49,5971
115,33,9810
3040,52,2872
2207,60,1271
872,13,2430
3458,47,1467
3618,1,6318
1238,54,6360
2074,24,6341
2388,52,1576
3011,13,8290
2311,1,2356
2955,57,5656
2150,57,1952
953,8,9686
2352,16,7075
3878,24,784
1605,10,4936
3397,37,9391
3482,5,3906
3461,22,548
2602,9,8406
2521,4,4593
411,52,4635
1463,3,4788
805,28,2533
825,33,3310
2738,40,8404
2611,53,5290
2445,15,9585
3859,40,5444
3459,33,7406
725,16,6236
988,53,9181
1895,1,9071
1655,1,4699
429,7,2368
3853,26,3318
157,48,8321
2833,34,3980
1567,43,3973
3789,55,7019
3832,55,625
1456,30,6061
3794,46,4801
1220,32,5666
3979,18,4283
1287,34,2964
2941,15,7957
3601,16,1871
2433,5,2379
3015,7,9108
3197,43,9707
3504,7,2703
2716,53,7318
309,35,2130
2575,9,2732
3012,16,1324
2698,47,5698
942,55,6574
798,11,8943
1887,13,802
3249,13,4438
2561,29,9683
3038,46,3931
2984,4,5813
3759,6,3616
3737,11,7040
1929,17,4432
114,48,7459
324,5,650
2513,46,1569
2960,55,7877
69,32,6789
3938,45,9833
2463,36,8371
3747,42,5829
1192,52,1422
3095,47,9565
2631,14,8190
3980,42,7334
1141,60,6316
1682,36,9781
2972,58,2660
3420,43,1510
3226,53,4483
1616,53,9912
3345,18,8463
592,41,2368
2081,21,3200
3780,59,9054
194,10,9990
462,6,8575
3606,41,3385
2504,45,9837
2264,18,1718
1383,34,6431
3082,52,9822
872,36,5944
2853,40,9693
3037,38,3582
2039,55,4500
1076,29,6232
3721,23,5972
3022,19,1056
3903,21,2013
1949,1,4197
3210,13,7410
2364,34,5690
3755,47,5649
1299,29,4324
1585,55,5787
128,45,2940
3632,14,1379
192,51,8127
3589,5,2045
463,46,5907
1402,48,1785
844,35,3167
1102,11,3477
2909,27,4334
3793,20,6253
3394,42,8799
1970,5,7763
2489,9,7259
752,19,9109
2899,5,9890
1836,57,750
1201,37,9669
2353,2,6844
1195,18,3318
1033,40,6287
964,45,3931
1944,23,7197
176,16,5632
500,37,8072
1211,49,656
1464,59,7354
1536,58,5591
3593,1,6388
1811,33,9157
105,40,4715
2809,5,9224
2271,8,8308
1424,61,9384
2583,52,7649
1217,33,7966
3547,18,3500
2482,25,6311
2780,39,3236
3057,9,8988
3330,26,7583
464,53,9995
1583,1,3392
661,8,9070
3232,8,3016
3900,44,8798
3176,15,9681
3840,10,8144
1382,26,4615
2879,11,3085
2024,21,2415
3369,18,7661
3023,5,3544
2618,34,4433
3810,37,9296
3431,5,8116
3345,20,5253
2270,24,8832
1817,49,812
1677,18,8222
2546,41,5741
1425,11,9132
3856,4,6857
726,2,8389
714,23,5623
89,27,8792
1452,33,1380
1288,35,1102
2245,2,5528
173,48,6519
1528,1,8464
1294,47,9203
3713,43,3897
2609,42,1853
2958,52,7773
3215,41,3027
1577,21,8307
3591,60,2717
2936,54,9297
1253,40,8842
1366,7,8303
2665,48,4545
340,57,2969
1191,55,4579
46,52,6415
3246,18,9354
1364,15,5270
3913,13,5156
3392,6,4523
1724,29,4254
595,31,2864
3984,15,1288
1259,25,3391
571,38,3673
511,54,4857
725,35,6097
3849,26,1336
3696,51,2246
1664,47,9879
2121,13,2962
74,60,1055
330,44,793
924,14,806
2417,15,4131
3262,55,4395
1028,42,2367
916,30,3678
905,22,6581
370,47,5878
2211,21,950
816,34,6992
838,50,756
3616,16,7737
2401,29,5374
1854,61,8087
1162,37,2003
2754,56,1563
966,52,915
2832,41,1080
2218,10,2398
470,55,7480
3631,58,7139
1626,35,3366
2059,52,4668
3125,52,1104
1307,31,5641
3738,26,3712
3585,20,4450
3763,14,2457
1131,23,7312
3944,4,6740
1661,46,7002
2376,53,7799
1196,51,4740
2226,26,934
504,29,3975
2226,3,4924
3358,33,638
1622,59,9618
249,51,7911
2218,19,3503
446,36,2681
2782,4,3413
3570,14,9074
1577,57,1045
1175,55,4758
2735,40,6621
1278,25,7283
1942,38,8906
1560,20,682
3226,54,7957
2754,5,5410
3910,8,5212
1981,39,3228
2070,29,1350
2072,2,6699
3391,53,6143
2353,40,9627
2163,35,2072
3235,61,6675
3553,15,1788
1758,53,7739
3997,52,4283
1634,11,1119
3522,6,3229
2080,52,4971
1620,11,4755
3373,22,7853
2004,31,7308
3759,8,5839
1319,21,5254
3178,22,4999
1687,29,6010
1415,12,2026
1382,5,4842
1858,52,8463
3415,23,7760
2839,3,9520
82,28,4520
3253,11,9578
38,40,3770
3578,19,9051
1070,34,3876
3639,31,6357
1035,46,2389
3671,15,6598
92,49,4462
2327,22,1094
2908,41,4850
3956,17,5433
526,53,9271
2473,41,3766
2362,12,9678
1652,40,1787
443,31,9922
2408,15,8266
1786,37,7079
2107,45,6762
1512,8,8473
3566,35,1688
2752,17,9687
1585,6,3716
2479,9,8948
1479,17,7850
3216,60,4183
2538,10,611
667,37,5462
2076,11,9185
179,13,2655
3340,58,7428
3420,51,6648
1964,7,6863
1457,57,3076
2265,39,2497
3131,53,2820
2525,50,4028
2595,6,9868
344,43,1542
2879,18,6849
3825,6,3291
2177,61,846
686,29,1139
1842,24,4619
1522,14,5627
2738,35,799
3746,14,9217
3381,51,5309
3570,33,5455
2351,1,9435
3798,39,2026
1159,43,2566
2758,45,6171
3301,56,6576
1241,58,661
2935,52,6722
3780,41,1813
3362,42,2986
2605,21,2388
2197,32,5362
901,45,3667
279,50,7207
892,33,2755
2470,8,1196
1660,10,2916
2551,5,5493
2924,24,7927
3652,40,1287
2625,50,7912
3652,55,4276
3664,16,4208
1768,28,1473
3913,18,6761
1805,19,4065
1742,19,2387
464,7,6365
1900,28,6935
1917,26,2817
1894,30,3954
3425,55,7788
2100,43,5432
1031,34,9453
3956,31,6653
2016,8,3153
3913,8,4324
3195,15,8678
1593,37,4808
2022,5,3887
1497,54,2736
3266,50,9413
3481,61,9324
2475,18,1218
2944,16,8828
3258,42,768
2415,39,9334
1092,53,5120
504,29,9294
2170,3,2053
1001,55,9072
255,20,710
2622,5,1680
312,56,4607
952,21,9516
1563,23,5869
1814,31,6562
2111,11,1524
3421,52,1696
3462,1,9287
408,31,3913
494,7,9998
3427,28,2735
2963,10,1107
3884,44,3122
587,1,2722
3247,37,9201
3635,33,1022
1871,39,3678
3989,20,2233
1072,16,9618
3919,43,6601
313,42,3319
49,30,4513
2077,25,3401
1843,4,6850
2853,45,3207
2746,9,1777
1435,46,7514
2883,12,3337
1297,48,8835
117,17,8749
3492,17,4454
2061,55,9129
639,38,9292
2962,2,4735
2834,10,5644
699,35,1578
3431,18,5160
2171,28,8033
971,54,1425
453,4,1311
436,48,1952
2231,61,5521
606,8,4035
386,45,8042
2858,46,1992
3896,2,2608
1175,14,9503
3868,31,8639
1258,27,6563
762,27,3856
2459,37,2434
3219,49,2143
3265,26,1575
1250,23,8101
389,37,9970
1111,6,3924
935,25,1363
2105,42,3177
3327,47,6374
312,42,2901
2513,3,3714
1059,51,5567
149,49,7867
1736,35,3398
3999,30,1931
3939,14,1864
2038,48,4379
398,49,6836
1290,20,6921
3195,41,2279
1824,13,1522
1830,61,6706
1634,17,5751
490,35,8541
1502,56,9271
471,24,7150
3381,50,785
139,19,9076
3545,43,3902
1875,40,1059
468,50,4518
930,52,9287
3810,42,9423
1752,19,8172
736,48,3080
2926,44,3459
2594,30,689
2567,39,6817
653,18,5287
3410,29,3653
3309,30,6287
1682,3,9497
3708,47,3969
1049,21,590
420,31,2744
1847,21,8402
1360,20,1236
195,42,7798
1768,19,6723
2668,58,1950
2226,58,8163
1332,54,6440
3721,47,3655
1725,13,6401
138,25,3820
1616,30,6019
650,15,9348
3518,51,4320
1207,61,7747
3396,38,7050
3144,11,3893
3273,6,4333
1449,61,9303
2818,19,1956
1752,52,4560
790,49,8482
3634,21,1523
719,55,6681
3829,40,701
846,60,8327
2560,52,8361
3411,28,9597
2304,3,9442
874,30,6923
1694,42,2963
1851,15,1478
900,38,2258
2545,50,8156
2998,56,5498
1387,38,5905
1089,56,3896
630,24,8521
1005,53,7603
3424,16,750
3953,11,9164
3998,18,4690
2792,2,4728
3321,58,4328
1184,8,4251
2837,9,4387
163,44,7669
3164,32,8958
2933,28,8028
2416,55,5408
602,13,9269
1790,41,6266
250,32,9409
3427,36,6270
327,11,6094
1317,29,1781
3458,36,1452
3982,7,7955
2543,39,2535
3557,17,3742
792,47,3703
2414,24,8095
3811,40,9826
295,37,3209
2593,34,6907
2182,25,7091
1239,39,8322
512,35,5903
701,38,8660
1150,45,8642
2497,31,2692
205,55,5131
610,42,9727
2490,61,3899
2115,39,7198
2717,17,8923
2015,16,5877
929,21,3533
3075,5,1545
1932,51,3057
1465,28,9828
3186,25,4273
3972,44,3001
2959,36,2217
3481,6,1416
722,29,5340
3306,39,9823
3858,25,3133
2317,51,3521
3463,56,9898
348,44,1390
1717,29,6720
2178,6,6573
1223,56,4579
613,47,2199
670,53,5272
1097,19,6319
3053,42,2455
2810,17,6764
592,5,8585
3973,35,816
1654,5,8421
383,26,6369
3144,24,8301
534,31,8180
1803,29,7869
2486,14,9427
3281,10,2313
3763,27,9532
2884,18,3356
3690,59,6999
312,7,8127
1952,16,5199
3814,37,5126
1517,8,5784
467,25,549
1674,9,7409
900,30,6683
1915,26,6632
3224,40,1034
1956,18,2145
3522,58,6072
483,47,5183
951,3,2111
2703,12,1764
1033,26,8696
2822,16,9070
1766,7,3961
2176,49,5132
2668,26,3489
3614,12,9953
2244,56,7267
1692,38,2838
2262,5,5246
2783,37,5171
3597,5,1601
1552,56,9713
2024,3,1869
2400,61,2130
785,49,6425
1720,42,6636
440,60,6642
1218,59,2379
769,39,2225
773,6,2320
908,41,4459
3485,33,5334
2797,41,8239
1975,23,9654
2194,37,2971
103,50,2063
818,21,6488
2100,37,1562
1771,54,5612
2718,8,8977
240,7,3898
3008,25,9313
543,5,6430
1159,36,1813
3968,49,696
3305,11,6317
3108,3,5546
1473,6,2515
1048,31,1881
2322,53,4457
2102,6,5542
3383,4,7379
3769,51,8270
346,29,7524
2498,33,5996
1399,3,4172
276,33,3103
2403,58,1099
2858,13,9577
3686,7,4535
2715,8,3770
1658,11,8455
2890,14,2522
1275,50,9435
350,15,5970
1496,19,8377
638,60,2891
1464,44,2758
2520,34,6072
2688,60,5410
1444,51,2075
3670,10,8188
601,48,5312
2624,2,1809
1208,6,5927
1584,50,7061
21,47,4852
2263,24,8080
3306,6,7150
419,45,8456
1519,32,8620
1682,50,4616
3464,26,2400
474,48,5000
2810,18,5534
2037,27,4513
2563,50,9859
126,20,7992
3666,4,3462
3659,53,4236
2185,49,7989
1133,22,5638
3770,12,4478
2074,57,7631
52,31,3804
2893,9,3022
2307,59,7702
222,5,1998
241,27,3305
3549,21,3404
590,13,3162
470,47,3672
1449,58,5249
2308,30,5797
2598,32,5481
137,2,9512
1567,50,2523
3141,58,3799
2987,53,1783
98,27,1411
904,5,7647
3536,21,6899
3147,43,3980
3623,35,6000
750,7,7532
2683,2,1554
3722,8,8390
278,25,9376
3353,13,4913
3793,6,6196
346,6,5249
1779,17,1286
3987,14,7601
2643,28,4096
1810,38,4748
2137,2,3244
2522,38,8832
3478,12,4676
3138,41,2825
1606,19,9186
2957,55,3189
411,26,1466
596,42,5245
563,55,7957
2560,5,585
1640,22,8934
3677,14,3113
911,52,3178
2742,43,895
321,29,7748
2947,52,1248
3997,2,9213
3640,2,4995
1224,6,2753
2154,47,4559
3390,25,1339
1219,52,4345
1991,54,9814
2228,53,8154
2409,7,8109
740,45,4486
2097,5,8260
549,26,7268
2109,53,7779
1259,29,6754
739,4,5845
1265,30,9665
217,33,8897
3723,7,7427
1065,21,4240
810,7,1641
3080,45,4674
510,59,4351
3506,12,9885
852,30,8459
235,20,6862
857,19,2866
940,54,7099
621,58,2336
3610,57,5946
1843,3,4112
3300,24,4919
462,6,8790
2013,3,9513
873,13,3117
3185,27,8226
3984,37,2269
2375,29,588
676,9,2206
1763,39,2832
2845,43,9664
165,5,1363
1909,34,5099
2191,49,1813
664,53,9814
2367,22,9728
424,53,4984
1651,48,3432
2165,38,830
1812,53,6730
1047,46,5621
1604,6,4208
3119,49,5177
2368,21,8803
1423,7,4064
1774,10,5547
2263,18,701
938,10,7552
1572,3,5504
3566,40,2926
221,27,2311
2348,49,2998
362,5,5326
3550,18,4148
1271,29,5426
2645,55,8306
252,27,5891
2520,46,553
680,32,867
2814,25,8000
1382,15,7810
2304,59,8538
1499,51,9940
1046,19,7689
2559,46,3119
1904,15,9342
547,59,9096
2469,10,7499
1140,29,6823
906,27,9788
1456,56,6774
1725,51,9906
793,39,8735
3178,55,2205
2106,8,9270
2105,23,9399
2311,34,5765
3695,29,2860
2229,47,4147
68,33,3464
182,12,4633
1547,8,2860
576,15,6873
3919,23,1230
2164,48,2841
1788,5,5053
1465,12,6676
3580,39,3124
3295,40,7165
3871,34,4819
967,14,4963
3587,25,2814
2796,26,5776
1890,5,8069
2063,55,7949
2664,15,4376
680,46,4692
816,15,5268
2379,20,5770
2417,50,9900
3763,52,5971
3672,20,7206
1844,18,7107
1482,48,2238
2764,21,6735
2900,39,2070
3623,12,6288
60,15,3991
572,9,1249
1003,35,6096
2883,50,5311
908,38,2493
3001,37,1339
752,29,3626
1491,41,6741
339,32,8825
1722,34,1426
3411,60,4379
1519,23,8815
2231,30,3255
2214,3,5718
547,59,838
2890,16,8790
273,21,9756
942,45,7642
1010,55,7039
229,43,9219
3306,38,6089
1901,32,2138
3273,46,5870
2032,45,3569
1426,59,5728
3715,7,1666
1161,52,5408
2254,30,1122
2622,1,8288
1072,29,1499
3990,13,7533
756,3,1650
3308,16,4405
2091,2,6133
3269,43,2266
2097,29,9460
3553,50,8803
3262,34,2291
3181,37,9737
786,8,1423
2167,11,9644
1581,17,3872
3431,29,8569
1585,24,9100
464,60,577
1878,55,6334
3487,60,1546
3755,26,3220
165,50,9912
3633,5,3375
3991,45,4180
297,46,4765
2281,11,8781
2514,58,4410
3707,26,7794
3482,48,9747
3455,44,3037
1901,40,3623
755,59,1548
3674,41,4220
1439,21,6148
3827,32,8034
3999,35,1502
1368,26,6840
3111,19,2092
2452,7,1369
62,53,619
3031,5,4292
3716,23,8053
2476,40,6453
2156,49,2639
991,31,2962
2958,7,7773
